Date,Subject,Year,brightness_median,brightness_stdev,hue_median,hue_stdev,saturation_stdev
1952-12-31,All Cartoons,1952,238,90.9006,0,8.3074,1.4981
1953-01-01,All Cartoons,1953,251,86.5875,0,12.4341,0.9633
1953-01-02,All Cartoons,1953,254,88.4424,0,7.0504,1.4327
1953-01-04,All Cartoons,1953,212,94.2556,0,12.7465,0.9885
1953-01-05,All Cartoons,1953,254,81.9919,0,6.9441,1.7091
1953-01-06,All Cartoons,1953,249,81.2678,0,12.3693,1.1738
1953-01-07,All Cartoons,1953,254,74.3983,0,8.0675,1.6948
1953-01-08,All Cartoons,1953,241,85.8311,0,12.2817,1.3969
1953-01-09,All Cartoons,1953,254,81.4195,0,7.831,1.6316
1953-01-11,All Cartoons,1953,250,95.7051,0,13.424,1.3847
1953-01-12,All Cartoons,1953,254,75.0405,0,6.8989,1.7089
1953-01-13,All Cartoons,1953,255,77.772,0,12.0119,0.6411
1953-01-14,All Cartoons,1953,254,84.8679,0,5.3748,0.8146
1953-01-15,All Cartoons,1953,241,85.6237,0,12.0615,0.6019
1953-01-16,All Cartoons,1953,251,84.4967,0,9.921,1.0013
1953-01-18,All Cartoons,1953,254,83.2115,0,12.5178,1.3821
1953-01-19,All Cartoons,1953,247,89.2107,0,8.8515,1.011
1953-01-20,All Cartoons,1953,254,88.323,0,11.1497,1.3758
1953-01-21,All Cartoons,1953,255,78.339,0,6.1048,1.287
1953-01-22,All Cartoons,1953,255,80.2271,0,12.4262,1.0365
1953-01-23,All Cartoons,1953,254,81.6214,0,8.2788,0.9841
1953-01-25,All Cartoons,1953,254,79.6104,0,12.1564,1.3207
1953-01-26,All Cartoons,1953,253,85.7892,0,7.7073,1.4376
1953-01-27,All Cartoons,1953,255,76.9518,0,12.1267,0.7085
1953-01-28,All Cartoons,1953,255,80.1838,0,7.3069,1.4387
1953-01-29,All Cartoons,1953,250,90.8792,0,13.2726,1.1382
1953-01-30,All Cartoons,1953,208,94.4737,0,8.185,1.5801
1953-02-01,All Cartoons,1953,244,85.7488,0,12.5283,1.0315
1953-02-02,All Cartoons,1953,255,91.9059,0,7.7263,1.4433
1953-02-03,All Cartoons,1953,218,80.8474,0,13.2473,0.8595
1953-02-04,All Cartoons,1953,255,73.4295,0,6.6462,1.4559
1953-02-05,All Cartoons,1953,247,86.8724,0,13.0787,1.0098
1953-02-06,All Cartoons,1953,252,79.1512,0,9.4014,1.5252
1953-02-08,All Cartoons,1953,254,79.3234,0,12.4495,1.1134
1953-02-09,All Cartoons,1953,249,88.5506,0,11.9494,1.8296
1953-02-10,All Cartoons,1953,210,97.4972,0,12.391,1.3201
1953-02-11,All Cartoons,1953,253,80.4045,0,7.3788,0.9569
1953-02-12,All Cartoons,1953,252,97.9434,0,12.0393,1.193
1953-02-13,All Cartoons,1953,187,78.1091,0,8.2042,1.4756
1953-02-15,All Cartoons,1953,254,76.7095,0,12.5317,0.952
1953-02-16,All Cartoons,1953,254,82.9482,0,7.6277,1.4402
1953-02-17,All Cartoons,1953,253,93.1287,0,12.4148,0.7211
1953-02-18,All Cartoons,1953,253,93.925,0,8.3888,1.7927
1953-02-19,All Cartoons,1953,252,86.2892,0,13.4654,0.9673
1953-02-20,All Cartoons,1953,223,96.5017,0,7.0149,1.5005
1953-02-22,All Cartoons,1953,245,91.9007,0,12.6542,1.0836
1953-02-23,All Cartoons,1953,234,95.2359,0,8.5621,1.6957
1953-02-24,All Cartoons,1953,255,81.1775,0,12.2578,0.9358
1953-02-25,All Cartoons,1953,253,71.6378,0,9.8449,1.0087
1953-02-26,All Cartoons,1953,254,80.6436,0,13.4173,1.3379
1953-02-27,All Cartoons,1953,247,83.7781,0,6.9767,1.7953
1953-03-01,All Cartoons,1953,251,82.4795,0,12.5691,0.9778
1953-03-02,All Cartoons,1953,251,88.4828,0,6.8778,1.4688
1953-03-03,All Cartoons,1953,253,82.2996,0,12.9238,1.3579
1953-03-04,All Cartoons,1953,254,83.9405,0,6.5292,1.7249
1953-03-05,All Cartoons,1953,253,84.2387,0,12.5396,1.324
1953-03-06,All Cartoons,1953,252,80.7719,0,8.0177,1.1053
1953-03-07,All Cartoons,1953,247,90.5299,0,14.2434,1.1093
1953-03-08,All Cartoons,1953,199,99.3282,0,7.2915,1.6955
1953-03-09,All Cartoons,1953,254,83.7641,0,9.9524,0.8635
1953-03-10,All Cartoons,1953,252,90.5838,0,6.8614,1.721
1953-03-11,All Cartoons,1953,253,85.9475,0,12.1691,0.7464
1953-03-12,All Cartoons,1953,225,91.5444,0,7.9604,0.9205
1953-03-13,All Cartoons,1953,252,85.7566,0,12.2401,0.9676
1953-03-15,All Cartoons,1953,252,86.5837,0,6.6827,1.7495
1953-03-16,All Cartoons,1953,253,82.2902,0,11.0507,0.6892
1953-03-17,All Cartoons,1953,252,85.5291,0,8.3103,1.0682
1953-03-18,All Cartoons,1953,252,83.1885,0,12.4037,1.0575
1953-03-19,All Cartoons,1953,254,77.6796,0,6.86,1.6603
1953-03-20,All Cartoons,1953,239,98.5628,0,12.8378,1.3407
1953-03-22,All Cartoons,1953,254,78.2562,0,7.5034,1.5197
1953-03-23,All Cartoons,1953,248,91.0885,0,13.3655,1.046
1953-03-24,All Cartoons,1953,249,92.291,0,8.631,1.0214
1953-03-25,All Cartoons,1953,97,97.0097,0,12.6963,1.3337
1953-03-26,All Cartoons,1953,254,82.5941,0,7.1542,1.2872
1953-03-27,All Cartoons,1953,252,92.5161,0,12.1502,0.6455
1953-03-29,All Cartoons,1953,249,80.9359,0,7.2082,1.733
1953-03-30,All Cartoons,1953,251,83.7831,0,12.5536,1.3487
1953-03-31,All Cartoons,1953,251,89.9087,0,8.2208,0.8893
1953-04-01,All Cartoons,1953,251,87.8058,0,12.4418,0.7207
1953-04-02,All Cartoons,1953,253,87.9283,0,8.508,1.6677
1953-04-03,All Cartoons,1953,250,90.8052,0,12.4695,0.9411
1953-04-05,All Cartoons,1953,251,85.5333,0,5.9636,0.8124
1953-04-06,All Cartoons,1953,255,72.1114,0,13.4707,1.1039
1953-04-07,All Cartoons,1953,252,83.9469,0,6.3991,1.5045
1953-04-08,All Cartoons,1953,252,79.4624,0,12.2923,0.9681
1953-04-09,All Cartoons,1953,253,84.0076,0,5.9655,0.7927
1953-04-10,All Cartoons,1953,254,81.5307,0,13.2764,1.4001
1953-04-12,All Cartoons,1953,234,87.434,0,8.4251,1.1747
1953-04-13,All Cartoons,1953,253,81.4988,0,14.0676,1.3305
1953-04-14,All Cartoons,1953,252,86.7243,0,8.2455,1.3381
1953-04-15,All Cartoons,1953,254,93.2935,0,12.5233,0.6017
1953-04-16,All Cartoons,1953,254,76.669,0,7.2633,1.2004
1953-04-17,All Cartoons,1953,251,89.7453,0,13.1187,1.3122
1953-04-18,All Cartoons,1953,255,75.9635,0,7.7378,1.6951
1953-04-19,All Cartoons,1953,254,65.284,0,12.2997,0.5993
1953-04-20,All Cartoons,1953,251,67.8363,0,7.6522,0.967
1953-04-21,All Cartoons,1953,255,70.7032,0,11.9673,0.7202
1953-04-22,All Cartoons,1953,250,82.0933,0,8.5466,1.5047
1953-04-23,All Cartoons,1953,254,84.8724,0,12.4168,1.0914
1953-04-24,All Cartoons,1953,253,78.8458,0,8.3091,0.9382
1953-04-26,All Cartoons,1953,255,62.4331,0,12.0356,0.7244
1953-04-27,All Cartoons,1953,253,79.8553,0,6.7296,1.8122
1953-04-28,All Cartoons,1953,254,70.2137,0,12.3106,0.9963
1953-04-29,All Cartoons,1953,251,83.4952,0,7.8756,1.057
1953-04-30,All Cartoons,1953,253,78.986,0,11.5802,1.3348
1953-05-01,All Cartoons,1953,253,84.429,0,7.5326,1.4391
1953-05-03,All Cartoons,1953,253,87.1035,0,12.7099,0.9548
1953-05-04,All Cartoons,1953,254,84.1171,0,7.4037,1.0023
1953-05-05,All Cartoons,1953,251,82.0945,0,14.6117,1.4671
1953-05-06,All Cartoons,1953,252,81.9504,0,8.4493,1.3317
1953-05-07,All Cartoons,1953,253,85.4869,0,11.4954,1.3583
1953-05-08,All Cartoons,1953,254,76.9221,0,5.4684,0.7205
1953-05-10,All Cartoons,1953,252,78.7829,0,12.9199,1.0945
1953-05-11,All Cartoons,1953,255,72.4667,0,6.7901,1.4817
1953-05-12,All Cartoons,1953,254,85.2018,0,11.9996,0.6797
1953-05-13,All Cartoons,1953,247,90.091,0,11.0426,1.3904
1953-05-14,All Cartoons,1953,253,78.4565,0,12.5144,1.3176
1953-05-15,All Cartoons,1953,254,84.8561,0,7.6873,1.0131
1953-05-17,All Cartoons,1953,227,98.1132,0,16.1225,1.1847
1953-05-18,All Cartoons,1953,248,95.3303,0,8.268,1.0357
1953-05-19,All Cartoons,1953,254,84.0958,0,13.4705,1.0712
1953-05-20,All Cartoons,1953,251,90.4444,0,7.0233,1.4298
1953-05-21,All Cartoons,1953,255,74.882,0,12.5045,0.7921
1953-05-22,All Cartoons,1953,245,92.7674,0,8.633,1.1475
1953-05-24,All Cartoons,1953,243,93.8339,0,12.4538,1.3163
1953-05-25,All Cartoons,1953,246,97.9098,0,7.6089,1.4634
1953-05-26,All Cartoons,1953,254,88.338,0,11.6725,1.4146
1953-05-27,All Cartoons,1953,252,85.4772,0,7.381,1.014
1953-05-28,All Cartoons,1953,254,81.2298,0,12.2017,0.7111
1953-05-29,All Cartoons,1953,253,82.3756,0,7.6016,1.0836
1953-05-31,All Cartoons,1953,253,82.3096,0,12.9783,0.9949
1953-06-01,All Cartoons,1953,252,81.1413,0,7.4972,1.0574
1953-06-02,All Cartoons,1953,247,81.6565,0,11.8926,1.0593
1953-06-02b,All Cartoons,1953,254,85.7126,0,7.7424,1.4435
1953-06-03,All Cartoons,1953,252,76.9162,0,12.4512,0.6604
1953-06-04,All Cartoons,1953,254,83.9727,0,7.5541,1.6769
1953-06-05,All Cartoons,1953,251,86.3068,0,12.609,1.0529
1953-06-07,All Cartoons,1953,255,77.5815,0,7.0125,1.2498
1953-06-08,All Cartoons,1953,244,96.0102,0,12.0593,0.6434
1953-06-09,All Cartoons,1953,248,89.2614,0,6.8278,1.488
1953-06-10,All Cartoons,1953,247,88.092,0,12.4397,0.7489
1953-06-11,All Cartoons,1953,253,84.1059,0,11.2557,0.9711
1953-06-12,All Cartoons,1953,237,87.0412,0,12.9599,0.8212
1953-06-14,All Cartoons,1953,252,85.1509,0,11.6327,1.5231
1953-06-15,All Cartoons,1953,235,87.7221,0,12.5463,1.0288
1953-06-16,All Cartoons,1953,254,85.794,0,6.3929,1.6548
1953-06-17,All Cartoons,1953,253,87.579,0,12.3617,0.6469
1953-06-18,All Cartoons,1953,254,82.1436,0,8.1207,1.4905
1953-06-19,All Cartoons,1953,249,90.9096,0,11.9883,1.091
1953-06-21,All Cartoons,1953,249,88.7992,0,8.2089,1.1004
1953-06-22,All Cartoons,1953,230,85.8976,0,12.463,1.3656
1953-06-23,All Cartoons,1953,255,74.2936,0,7.6796,1.7475
1953-06-24,All Cartoons,1953,255,83.7261,0,12.2187,1.1467
1953-06-25,All Cartoons,1953,254,81.631,0,6.9975,1.6709
1953-06-26,All Cartoons,1953,251,90.2309,0,12.5234,1.4325
1953-06-28,All Cartoons,1953,252,90.2897,0,5.6768,0.7502
1953-06-29,All Cartoons,1953,254,72.6831,0,12.9449,1.4191
1953-06-30,All Cartoons,1953,241,96.7822,0,7.4572,1.3768
1953-07-01,All Cartoons,1953,249,87.1446,0,13.0217,1.0424
1953-07-02,All Cartoons,1953,244,94.5865,0,7.898,1.5018
1953-07-03,All Cartoons,1953,252,91.3515,0,12.511,1.444
1953-07-05,All Cartoons,1953,255,84.9131,0,6.5967,1.4259
1953-07-06,All Cartoons,1953,254,75.9865,0,12.1575,0.6468
1953-07-07,All Cartoons,1953,255,80.4836,0,5.1468,0.7361
1953-07-08,All Cartoons,1953,253,75.6431,0,12.8776,1.3551
1953-07-09,All Cartoons,1953,250,88.6898,0,6.9201,1.4706
1953-07-10,All Cartoons,1953,255,77.4962,0,12.0215,0.7087
1953-07-12,All Cartoons,1953,253,87.0514,0,7.8819,1.2958
1953-07-13,All Cartoons,1953,251,94.8225,0,12.5961,1.0163
1953-07-14,All Cartoons,1953,253,86.1687,0,7.5832,1.7477
1953-07-15,All Cartoons,1953,221,86.8306,0,12.5928,1.3231
1953-07-16,All Cartoons,1953,162,95.6723,0,9.2303,1.6804
1953-07-17,All Cartoons,1953,243,94.2885,0,10.6251,1.0939
1953-07-19,All Cartoons,1953,254,78.3195,0,9.1103,1.5316
1953-07-20,All Cartoons,1953,255,72.377,0,15.511,1.2741
1953-07-21,All Cartoons,1953,254,85.5638,0,8.456,1.7742
1953-07-22,All Cartoons,1953,249,88.2802,0,12.4563,1.0986
1953-07-23,All Cartoons,1953,252,94.1724,0,7.9171,1.0471
1953-07-24,All Cartoons,1953,254,90.0221,0,13.2535,1.3321
1953-07-26,All Cartoons,1953,253,82.9745,0,6.9399,1.4695
1953-07-27,All Cartoons,1953,254,83.4963,0,13.1443,1.4003
1953-07-28,All Cartoons,1953,253,89.9344,0,7.2309,0.9484
1953-07-29,All Cartoons,1953,254,82.1083,0,12.195,0.6002
1953-07-30,All Cartoons,1953,253,85.4057,0,6.1244,1.377
1953-07-31,All Cartoons,1953,252,99.4113,0,12.104,0.6036
1953-08-02,All Cartoons,1953,251,82.3425,0,7.4236,1.2732
1953-08-03,All Cartoons,1953,254,81.1835,0,12.361,1.3998
1953-08-04,All Cartoons,1953,255,77.5457,0,6.9935,1.4032
1953-08-05,All Cartoons,1953,254,76.4761,0,16.1159,1.1775
1953-08-06,All Cartoons,1953,255,62.8256,0,7.6035,0.8399
1953-08-07,All Cartoons,1953,252,84.6988,0,12.6275,1.3886
1953-08-09,All Cartoons,1953,248,90.9691,0,7.2844,0.9064
1953-08-10,All Cartoons,1953,255,82.3058,0,10.1959,1.1181
1953-08-11,All Cartoons,1953,254,86.2445,0,6.1137,1.659
1953-08-12,All Cartoons,1953,255,61.0101,0,12.0495,0.7027
1953-08-13,All Cartoons,1953,254,90.158,0,6.5531,1.4905
1953-08-14,All Cartoons,1953,254,83.6228,0,12.1868,1.0865
1953-08-16,All Cartoons,1953,249,85.0639,0,8.0644,1.4392
1953-08-17,All Cartoons,1953,255,80.312,0,11.4551,1.3529
1953-08-18,All Cartoons,1953,254,78.5647,0,7.6096,1.1755
1953-08-19,All Cartoons,1953,253,79.1699,0,12.1795,0.6451
1953-08-20,All Cartoons,1953,253,91.6167,0,8.3178,0.9615
1953-08-21,All Cartoons,1953,251,90.9864,0,12.4085,0.6415
1953-08-23,All Cartoons,1953,253,86.7314,0,6.6734,0.9214
1953-08-24,All Cartoons,1953,252,84.2698,0,12.2276,1.159
1953-08-25,All Cartoons,1953,255,82.933,0,6.3466,1.3728
1953-08-26,All Cartoons,1953,253,87.1441,0,13.0599,1.4026
1953-08-27,All Cartoons,1953,254,77.2133,0,6.7641,1.7028
1953-08-28,All Cartoons,1953,253,83.159,0,12.9141,1.3795
1953-08-30,All Cartoons,1953,254,91.0591,0,7.7096,1.3234
1953-08-31,All Cartoons,1953,254,81.2598,0,12.987,1.0885
1953-09-01,All Cartoons,1953,249,96.5031,0,8.5699,1.0752
1953-09-02,All Cartoons,1953,252,86.1753,0,13.318,1.0245
1953-09-03,All Cartoons,1953,253,89.3207,0,5.3678,1.1758
1953-09-04,All Cartoons,1953,254,80.9218,0,12.5664,1.1732
1953-09-06,All Cartoons,1953,255,75.8412,0,5.2774,0.7814
1953-09-07,All Cartoons,1953,254,83.7377,0,12.5095,0.6478
1953-09-08,All Cartoons,1953,251,90.197,0,7.3173,1.186
1953-09-09,All Cartoons,1953,249,88.5355,0,12.6995,1.3369
1953-09-10,All Cartoons,1953,253,81.5362,0,7.5676,1.2726
1953-09-11,All Cartoons,1953,254,87.1272,0,12.1207,0.6325
1953-09-13,All Cartoons,1953,254,80.1042,0,8.5294,1.3473
1953-09-14,All Cartoons,1953,253,89.1416,0,12.3542,1.1041
1953-09-15,All Cartoons,1953,255,61.7547,0,6.639,0.8788
1953-09-16,All Cartoons,1953,255,87.7502,0,12.4027,0.6407
1953-09-17,All Cartoons,1953,243,82.2615,0,7.8669,1.7636
1953-09-18,All Cartoons,1953,253,85.6485,0,12.9506,0.577
1953-09-20,All Cartoons,1953,249,89.8286,0,6.6587,1.4267
1953-09-21,All Cartoons,1953,255,65.3153,0,12.9552,0.807
1953-09-22,All Cartoons,1953,242,84.2592,0,7.064,1.4183
1953-09-23,All Cartoons,1953,246,87.0768,0,12.3098,0.6451
1953-09-24,All Cartoons,1953,248,88.8843,0,7.665,0.9234
1953-11-01,All Cartoons,1953,241,90.2279,0,12.4968,1.3342
1953-11-02,All Cartoons,1953,253,85.7684,0,8.9747,1.7739
1953-11-03,All Cartoons,1953,251,76.5516,0,12.3302,0.9898
1953-11-04,All Cartoons,1953,254,89.8451,0,7.0797,1.4389
1953-11-05,All Cartoons,1953,198,92.5514,0,14.2097,0.8768
1953-11-06,All Cartoons,1953,237,89.5338,0,8.199,1.4333
1953-11-08,All Cartoons,1953,252,75.7338,0,13.8848,1.1091
1953-11-09,All Cartoons,1953,249,87.321,0,6.5932,1.7689
1953-11-10,All Cartoons,1953,255,76.3501,0,12.0229,0.7834
1953-11-11,All Cartoons,1953,248,87.0482,0,7.8061,1.3701
1953-11-12,All Cartoons,1953,245,90.6141,0,12.503,1.1974
1953-11-13,All Cartoons,1953,252,89.3893,0,7.6402,1.4362
1953-11-15,All Cartoons,1953,244,91.4549,0,11.2182,0.6099
1953-11-16,All Cartoons,1953,182,83.5219,0,8.7977,1.3815
1953-11-17,All Cartoons,1953,252,78.558,0,12.6448,1.3528
1953-11-18,All Cartoons,1953,247,80.2518,0,6.4491,1.4263
1953-11-19,All Cartoons,1953,249,85.9444,0,12.7789,0.7311
1953-11-20,All Cartoons,1953,251,86.39,0,7.751,1.607
1953-11-22,All Cartoons,1953,253,82.8624,0,13.3461,1.1048
1953-11-23,All Cartoons,1953,254,81.6299,0,6.7038,1.4666
1953-11-24,All Cartoons,1953,240,77.1248,0,13.306,1.4026
1953-11-25,All Cartoons,1953,254,74.9426,0,9.7664,1.4598
1953-11-26,All Cartoons,1953,254,91.8836,0,12.0765,0.5767
1953-11-27,All Cartoons,1953,252,93.1684,0,8.4504,1.0098
1953-11-29,All Cartoons,1953,251,84.9918,0,11.095,0.6226
1953-11-30,All Cartoons,1953,255,67.7376,0,6.1855,1.4466
1953-12-01,All Cartoons,1953,254,87.9561,0,13.2975,1.332
1953-12-02,All Cartoons,1953,254,95.4838,0,7.0357,1.7277
1953-12-03,All Cartoons,1953,250,79.1744,0,12.6729,1.3108
1953-12-04,All Cartoons,1953,252,90.7271,0,7.5466,1.5072
1953-12-06,All Cartoons,1953,253,88.9775,0,12.3262,1.3074
1953-12-07,All Cartoons,1953,254,85.9832,0,7.365,1.1194
1953-12-08,All Cartoons,1953,251,94.3572,0,12.2487,0.601
1953-12-09,All Cartoons,1953,255,84.9462,0,10.413,1.2757
1953-12-10,All Cartoons,1953,243,89.8803,0,12.8681,0.9849
1953-12-11,All Cartoons,1953,253,74.7747,0,7.7674,1.2005
1953-12-13,All Cartoons,1953,252,87.7404,0,12.8146,0.9637
1953-12-14,All Cartoons,1953,253,82.2612,0,7.4583,0.8799
1953-12-15,All Cartoons,1953,254,78.6583,0,14.2702,1.2878
1953-12-16,All Cartoons,1953,254,81.7777,0,7.3088,1.4406
1953-12-17,All Cartoons,1953,254,86.4802,0,12.3361,1.0567
1953-12-18,All Cartoons,1953,252,78.5044,0,8.4452,1.6172
1953-12-20,All Cartoons,1953,251,83.1033,0,12.5641,0.6136
1953-12-21,All Cartoons,1953,251,83.9182,0,8.234,0.9408
1953-12-22,All Cartoons,1953,250,90.8298,0,13.1701,1.1396
1953-12-23,All Cartoons,1953,246,92.8544,0,7.209,1.363
1953-12-24,All Cartoons,1953,253,71.6083,0,12.0913,1.0508
1953-12-25,All Cartoons,1953,254,89.693,0,6.9753,1.2514
1953-12-27,All Cartoons,1953,255,79.8814,0,12.3005,0.6474
1953-12-28,All Cartoons,1953,247,89.3274,0,8.1438,1.4559
1953-12-29,All Cartoons,1953,248,83.2358,0,12.4305,1.0509
1953-12-30,All Cartoons,1953,255,71.0633,0,6.5534,1.6759
1953-12-31,All Cartoons,1953,252,76.1937,0,11.3429,1.0489
1954-01-01,All Cartoons,1954,251,87.1987,0,7.7551,1.7718
1954-01-03,All Cartoons,1954,254,77.7969,0,13.1383,1.3124
1954-01-04,All Cartoons,1954,252,85.3881,0,7.448,1.7061
1954-01-05,All Cartoons,1954,255,73.5235,0,14.8465,0.7648
1954-01-06,All Cartoons,1954,251,81.4657,0,6.1831,1.2139
1954-01-07,All Cartoons,1954,254,73.3536,0,12.425,1.3145
1954-01-08,All Cartoons,1954,253,81.634,0,7.3968,1.315
1954-01-10,All Cartoons,1954,254,77.7295,0,12.1766,0.6386
1954-01-11,All Cartoons,1954,250,78.2796,0,7.9942,1.3351
1954-01-12,All Cartoons,1954,254,74.0999,0,12.2576,0.9266
1954-01-13,All Cartoons,1954,229,92.8292,0,8.4339,1.0571
1954-01-14,All Cartoons,1954,254,74.4809,0,12.5735,0.9598
1954-01-15,All Cartoons,1954,236,85.0133,0,6.964,0.7379
1954-01-17,All Cartoons,1954,253,83.0755,0,12.3377,0.9405
1954-01-18,All Cartoons,1954,252,89.5654,0,8.5364,1.3715
1954-01-19,All Cartoons,1954,254,69.1499,0,13.977,1.1513
1954-01-20,All Cartoons,1954,254,77.693,0,7.0502,1.0555
1954-01-21,All Cartoons,1954,252,74.5656,0,12.7465,1.3439
1954-01-22,All Cartoons,1954,251,84.4762,0,7.3415,1.476
1954-01-24,All Cartoons,1954,250,84.3287,0,12.5201,0.9855
1954-01-25,All Cartoons,1954,242,81.6347,0,7.3367,1.1505
1954-01-26,All Cartoons,1954,254,78.5708,0,11.9906,0.644
1954-01-27,All Cartoons,1954,255,67.6886,0,6.3804,1.7616
1954-01-28,All Cartoons,1954,252,75.589,0,12.5696,1.3944
1954-01-29,All Cartoons,1954,226,82.2983,0,10.0467,1.1427
1954-01-31,All Cartoons,1954,253,83.7707,0,11.9732,0.6323
1954-02-01,All Cartoons,1954,253,83.2892,0,7.3417,1.2938
1954-02-02,All Cartoons,1954,254,71.2106,0,12.0057,1.1013
1954-02-03,All Cartoons,1954,255,73.7574,0,8.0523,1.299
1954-02-04,All Cartoons,1954,254,82.6888,0,12.4101,0.6455
1954-02-05,All Cartoons,1954,253,84.3579,0,7.9338,1.2979
1954-02-07,All Cartoons,1954,243,82.7039,0,11.7585,1.0188
1954-02-08,All Cartoons,1954,255,72.7631,0,6.4119,1.4527
1954-02-09,All Cartoons,1954,255,73.3805,0,12.1025,0.6008
1954-02-10,All Cartoons,1954,255,72.1232,0,6.6894,1.6978
1954-02-11,All Cartoons,1954,255,78.2493,0,14.8097,0.763
1954-02-12,All Cartoons,1954,251,86.3142,0,7.4993,1.0014
1954-02-14,All Cartoons,1954,254,80.6049,0,12.6455,0.942
1954-02-15,All Cartoons,1954,255,62.1289,0,9.866,1.5979
1954-02-16,All Cartoons,1954,253,75.5571,0,12.93,1.3805
1954-02-17,All Cartoons,1954,249,82.589,0,7.0767,1.7177
1954-02-18,All Cartoons,1954,201,94.4062,0,12.9579,1.0737
1954-02-19,All Cartoons,1954,251,84.729,0,8.868,1.0037
1954-02-21,All Cartoons,1954,254,77.4789,0,14.8943,1.2088
1954-02-22,All Cartoons,1954,253,79.9947,0,7.232,1.7305
1954-02-23,All Cartoons,1954,254,80.7227,0,12.1666,0.6294
1954-02-24,All Cartoons,1954,254,77.7422,0,8.4158,1.0989
1954-02-25,All Cartoons,1954,254,69.51,0,12.051,0.724
1954-02-26,All Cartoons,1954,255,74.0685,0,5.6699,0.8072
1954-02-28,All Cartoons,1954,255,76.7426,0,13.6824,1.3557
1954-03-01,All Cartoons,1954,251,83.024,0,5.3989,0.8417
1954-03-02,All Cartoons,1954,255,76.8384,0,12.2359,0.6333
1954-03-03,All Cartoons,1954,252,85.3856,0,7.7586,0.8936
1954-03-04,All Cartoons,1954,253,83.5425,0,12.1602,0.601
1954-03-05,All Cartoons,1954,215,83.6719,0,8.5355,1.6395
1954-03-07,All Cartoons,1954,254,81.2947,0,12.3587,1.0526
1954-03-08,All Cartoons,1954,254,79.1373,0,7.3139,1.6736
1954-03-09,All Cartoons,1954,240,88.9755,0,12.5066,0.9634
1954-03-10,All Cartoons,1954,254,78.2286,0,8.6517,1.0566
1954-03-11,All Cartoons,1954,253,82.5138,0,14.4376,1.1494
1954-03-12,All Cartoons,1954,246,82.8382,0,8.1558,1.5333
1954-03-14,All Cartoons,1954,250,84.2645,0,12.0072,0.6662
1954-03-15,All Cartoons,1954,215,88.943,0,7.055,1.3069
1954-03-16,All Cartoons,1954,254,77.3452,0,11.9997,0.6992
1954-03-17,All Cartoons,1954,252,88.6828,0,7.1608,1.376
1954-03-18,All Cartoons,1954,248,80.0742,0,12.243,1.125
1954-03-19,All Cartoons,1954,255,77.6705,0,6.6106,1.428
1954-03-21,All Cartoons,1954,254,75.5311,0,13.0687,1.3432
1954-03-22,All Cartoons,1954,254,86.216,0,8.7873,1.6864
1954-03-23,All Cartoons,1954,253,84.0112,0,14.1217,1.3624
1954-03-24,All Cartoons,1954,255,65.2626,0,7.5119,0.8802
1954-03-25,All Cartoons,1954,253,78.3484,0,13.1667,1.0455
1954-03-26,All Cartoons,1954,254,77.2099,0,7.9245,1.3299
1954-03-28,All Cartoons,1954,248,88.1327,0,12.6102,0.6653
1954-03-29,All Cartoons,1954,255,66.1779,0,7.1435,0.7899
1954-03-30,All Cartoons,1954,253,83.4746,0,12.0336,0.7206
1954-03-31,All Cartoons,1954,255,81.0459,0,5.6268,0.916
1954-04-01,All Cartoons,1954,254,84.5319,0,12.1941,0.6016
1954-04-02,All Cartoons,1954,252,82.181,0,7.7331,0.8685
1954-04-04,All Cartoons,1954,252,90.9277,0,12.7444,1.3507
1954-04-05,All Cartoons,1954,249,90.1313,0,7.8093,1.0143
1954-04-06,All Cartoons,1954,254,76.242,0,12.29,0.6501
1954-04-07,All Cartoons,1954,251,80.0397,0,7.3344,1.4232
1954-04-08,All Cartoons,1954,255,80.2099,0,12.7605,0.9356
1954-04-09,All Cartoons,1954,254,76.6201,0,5.8228,0.78
1954-04-11,All Cartoons,1954,254,75.819,0,9.823,1.1123
1954-04-12,All Cartoons,1954,250,83.7833,0,7.1946,1.4279
1954-04-13,All Cartoons,1954,253,84.2514,0,12.0402,1.1172
1954-04-13b,All Cartoons,1954,229,89.6203,0,8.0103,1.6152
1954-04-14,All Cartoons,1954,250,88.2841,0,12.4851,0.7784
1954-04-15,All Cartoons,1954,255,76.929,0,6.9746,1.6709
1954-04-16,All Cartoons,1954,255,72.3586,0,10.9686,0.8597
1954-04-17,All Cartoons,1954,248,84.3394,0,6.9711,1.5052
1954-04-18,All Cartoons,1954,251,77.8007,0,12.5635,0.9898
1954-04-19,All Cartoons,1954,197,90.5926,0,8.6109,1.6343
1954-04-20,All Cartoons,1954,255,72.0802,0,12.9434,0.819
1954-04-21,All Cartoons,1954,255,76.5334,0,7.1235,1.4705
